transfer_id,from_stop_id,to_stop_id,distance_km,walk_time_min,transfer_penalty_min,total_time_min,from_type,to_type
W_E06522,391,387,0.5664,6.8,3,9.8,Bus,Bus
W_E06523,387,680,0.8923,10.71,3,13.71,Bus,Bus
W_E06524,680,387,0.8923,10.71,3,13.71,Bus,Bus
W_E06525,387,TRN_BIR_TOUTA,0.6458,7.75,3,10.75,Bus,Train
W_E06526,TRN_BIR_TOUTA,387,0.6458,7.75,3,10.75,Train,Bus
W_E06527,390,684,0.5868,7.04,3,10.04,Bus,Bus
W_E06528,684,390,0.5868,7.04,3,10.04,Bus,Bus
W_E06529,390,685,0.59,7.08,3,10.08,Bus,Bus
W_E06530,685,390,0.59,7.08,3,10.08,Bus,Bus
W_E06531,390,TRN_BIR_TOUTA,0.0675,0.81,3,3.81,Bus,Train
W_E06532,TRN_BIR_TOUTA,390,0.0675,0.81,3,3.81,Train,Bus
W_E06533,391,684,0.566,6.79,3,9.79,Bus,Bus
W_E06534,684,391,0.566,6.79,3,9.79,Bus,Bus
W_E06535,391,685,0.569,6.83,3,9.83,Bus,Bus
W_E06536,685,391,0.569,6.83,3,9.83,Bus,Bus
W_E06537,391,TRN_BIR_TOUTA,0.0991,1.19,3,4.19,Bus,Train
W_E06538,TRN_BIR_TOUTA,391,0.0991,1.19,3,4.19,Train,Bus
W_E06539,396,398,0.9633,11.56,3,14.56,Bus,Bus
W_E06540,398,396,0.9633,11.56,3,14.56,Bus,Bus
W_E06541,396,399,0.9734,11.68,3,14.68,Bus,Bus
W_E06542,399,396,0.9734,11.68,3,14.68,Bus,Bus
W_E06543,398,404,0.999,11.99,3,14.99,Bus,Bus
W_E06544,404,398,0.999,11.99,3,14.99,Bus,Bus
W_E06545,398,405,0.9995,11.99,3,14.99,Bus,Bus
W_E06546,405,398,0.9995,11.99,3,14.99,Bus,Bus
W_E06547,398,TRN_BIR_TOUTA,0.8573,10.29,3,13.29,Bus,Train
W_E06548,TRN_BIR_TOUTA,398,0.8573,10.29,3,13.29,Train,Bus
W_E06549,399,TRN_BIR_TOUTA,0.8429,10.11,3,13.11,Bus,Train
W_E06550,TRN_BIR_TOUTA,399,0.8429,10.11,3,13.11,Train,Bus
W_E06551,412,413,0.4957,5.95,3,8.95,Bus,Bus
W_E06552,413,412,0.4957,5.95,3,8.95,Bus,Bus
W_E06553,412,414,0.5284,6.34,3,9.34,Bus,Bus
W_E06554,414,412,0.5284,6.34,3,9.34,Bus,Bus
W_E06555,412,421,0.2649,3.18,3,6.18,Bus,Bus
W_E06556,421,412,0.2649,3.18,3,6.18,Bus,Bus
W_E06557,412,422,0.2839,3.41,3,6.41,Bus,Bus
W_E06558,422,412,0.2839,3.41,3,6.41,Bus,Bus
W_E06559,412,424,0.8996,10.8,3,13.8,Bus,Bus
W_E06560,424,412,0.8996,10.8,3,13.8,Bus,Bus
W_E06561,412,438,0.7459,8.95,3,11.95,Bus,Bus
W_E06562,438,412,0.7459,8.95,3,11.95,Bus,Bus
W_E06563,412,439,0.7708,9.25,3,12.25,Bus,Bus
W_E06564,439,412,0.7708,9.25,3,12.25,Bus,Bus
W_E06565,412,440,0.7795,9.35,3,12.35,Bus,Bus
W_E06566,440,412,0.7795,9.35,3,12.35,Bus,Bus
W_E06567,412,441,0.729,8.75,3,11.75,Bus,Bus
W_E06568,441,412,0.729,8.75,3,11.75,Bus,Bus
W_E06569,412,443,0.9201,11.04,3,14.04,Bus,Bus
W_E06570,443,412,0.9201,11.04,3,14.04,Bus,Bus
W_E06571,413,429,0.8609,10.33,3,13.33,Bus,Bus
W_E06572,429,413,0.8609,10.33,3,13.33,Bus,Bus
W_E06573,413,430,0.912,10.94,3,13.94,Bus,Bus
W_E06574,430,413,0.912,10.94,3,13.94,Bus,Bus
W_E06575,413,431,0.7378,8.85,3,11.85,Bus,Bus
W_E06576,431,413,0.7378,8.85,3,11.85,Bus,Bus
W_E06577,413,432,0.7585,9.1,3,12.1,Bus,Bus
W_E06578,432,413,0.7585,9.1,3,12.1,Bus,Bus
W_E06579,414,429,0.8964,10.76,3,13.76,Bus,Bus
W_E06580,429,414,0.8964,10.76,3,13.76,Bus,Bus
W_E06581,414,430,0.948,11.38,3,14.38,Bus,Bus
W_E06582,430,414,0.948,11.38,3,14.38,Bus,Bus
W_E06583,414,431,0.7481,8.98,3,11.98,Bus,Bus
W_E06584,431,414,0.7481,8.98,3,11.98,Bus,Bus
W_E06585,414,432,0.7678,9.21,3,12.21,Bus,Bus
W_E06586,432,414,0.7678,9.21,3,12.21,Bus,Bus
W_E06587,415,419,0.8039,9.65,3,12.65,Bus,Bus
W_E06588,419,415,0.8039,9.65,3,12.65,Bus,Bus
W_E06589,415,420,0.7923,9.51,3,12.51,Bus,Bus
W_E06590,420,415,0.7923,9.51,3,12.51,Bus,Bus
W_E06591,415,1188,0.6947,8.34,3,11.34,Bus,Bus
W_E06592,1188,415,0.6947,8.34,3,11.34,Bus,Bus
W_E06593,415,1189,0.6877,8.25,3,11.25,Bus,Bus
W_E06594,1189,415,0.6877,8.25,3,11.25,Bus,Bus
W_E06595,416,419,0.8014,9.62,3,12.62,Bus,Bus
W_E06596,419,416,0.8014,9.62,3,12.62,Bus,Bus
W_E06597,416,420,0.7899,9.48,3,12.48,Bus,Bus
W_E06598,420,416,0.7899,9.48,3,12.48,Bus,Bus
W_E06599,416,1188,0.6878,8.25,3,11.25,Bus,Bus
W_E06600,1188,416,0.6878,8.25,3,11.25,Bus,Bus
W_E06601,416,1189,0.6808,8.17,3,11.17,Bus,Bus
W_E06602,1189,416,0.6808,8.17,3,11.17,Bus,Bus
W_E06603,419,436,0.6581,7.9,3,10.9,Bus,Bus
W_E06604,436,419,0.6581,7.9,3,10.9,Bus,Bus
W_E06605,419,437,0.654,7.85,3,10.85,Bus,Bus
W_E06606,437,419,0.654,7.85,3,10.85,Bus,Bus
W_E06607,419,1188,0.719,8.63,3,11.63,Bus,Bus
W_E06608,1188,419,0.719,8.63,3,11.63,Bus,Bus
W_E06609,419,1189,0.7147,8.58,3,11.58,Bus,Bus
W_E06610,1189,419,0.7147,8.58,3,11.58,Bus,Bus
W_E06611,420,436,0.6511,7.81,3,10.81,Bus,Bus
W_E06612,436,420,0.6511,7.81,3,10.81,Bus,Bus
W_E06613,420,437,0.6468,7.76,3,10.76,Bus,Bus
W_E06614,437,420,0.6468,7.76,3,10.76,Bus,Bus
W_E06615,420,1188,0.708,8.5,3,11.5,Bus,Bus
W_E06616,1188,420,0.708,8.5,3,11.5,Bus,Bus
W_E06617,420,1189,0.7037,8.44,3,11.44,Bus,Bus
W_E06618,1189,420,0.7037,8.44,3,11.44,Bus,Bus
W_E06619,421,429,0.6567,7.88,3,10.88,Bus,Bus
W_E06620,429,421,0.6567,7.88,3,10.88,Bus,Bus
W_E06621,421,430,0.7217,8.66,3,11.66,Bus,Bus
W_E06622,430,421,0.7217,8.66,3,11.66,Bus,Bus
W_E06623,421,431,0.5327,6.39,3,9.39,Bus,Bus
W_E06624,431,421,0.5327,6.39,3,9.39,Bus,Bus
W_E06625,421,432,0.5584,6.7,3,9.7,Bus,Bus
W_E06626,432,421,0.5584,6.7,3,9.7,Bus,Bus
W_E06627,421,438,0.9941,11.93,3,14.93,Bus,Bus
W_E06628,438,421,0.9941,11.93,3,14.93,Bus,Bus
W_E06629,421,441,0.9777,11.73,3,14.73,Bus,Bus
W_E06630,441,421,0.9777,11.73,3,14.73,Bus,Bus
W_E06631,422,429,0.6721,8.06,3,11.06,Bus,Bus
W_E06632,429,422,0.6721,8.06,3,11.06,Bus,Bus
W_E06633,422,430,0.7348,8.82,3,11.82,Bus,Bus
W_E06634,430,422,0.7348,8.82,3,11.82,Bus,Bus
W_E06635,422,431,0.558,6.7,3,9.7,Bus,Bus
W_E06636,431,422,0.558,6.7,3,9.7,Bus,Bus
W_E06637,422,432,0.5833,7.0,3,10.0,Bus,Bus
W_E06638,432,422,0.5833,7.0,3,10.0,Bus,Bus
W_E06639,422,441,0.9889,11.87,3,14.87,Bus,Bus
W_E06640,441,422,0.9889,11.87,3,14.87,Bus,Bus
W_E06641,423,1025,0.4658,5.59,3,8.59,Bus,Bus
W_E06642,1025,423,0.4658,5.59,3,8.59,Bus,Bus
W_E06643,423,1026,0.4716,5.66,3,8.66,Bus,Bus
W_E06644,1026,423,0.4716,5.66,3,8.66,Bus,Bus
W_E06645,423,1027,0.8453,10.14,3,13.14,Bus,Bus
W_E06646,1027,423,0.8453,10.14,3,13.14,Bus,Bus
W_E06647,423,1028,0.8516,10.22,3,13.22,Bus,Bus
W_E06648,1028,423,0.8516,10.22,3,13.22,Bus,Bus
W_E06649,423,1029,0.7351,8.82,3,11.82,Bus,Bus
W_E06650,1029,423,0.7351,8.82,3,11.82,Bus,Bus
W_E06651,423,1030,0.7944,9.53,3,12.53,Bus,Bus
W_E06652,1030,423,0.7944,9.53,3,12.53,Bus,Bus
W_E06653,423,1031,0.762,9.14,3,12.14,Bus,Bus
W_E06654,1031,423,0.762,9.14,3,12.14,Bus,Bus
W_E06655,423,1052,0.7559,9.07,3,12.07,Bus,Bus
W_E06656,1052,423,0.7559,9.07,3,12.07,Bus,Bus
W_E06657,423,1054,0.7439,8.93,3,11.93,Bus,Bus
W_E06658,1054,423,0.7439,8.93,3,11.93,Bus,Bus
W_E06659,424,429,0.6373,7.65,3,10.65,Bus,Bus
W_E06660,429,424,0.6373,7.65,3,10.65,Bus,Bus
W_E06661,424,430,0.5543,6.65,3,9.65,Bus,Bus
W_E06662,430,424,0.5543,6.65,3,9.65,Bus,Bus
W_E06663,424,438,0.4257,5.11,3,8.11,Bus,Bus
W_E06664,438,424,0.4257,5.11,3,8.11,Bus,Bus
W_E06665,424,439,0.3731,4.48,3,7.48,Bus,Bus
W_E06666,439,424,0.3731,4.48,3,7.48,Bus,Bus
W_E06667,424,440,0.3573,4.29,3,7.29,Bus,Bus
W_E06668,440,424,0.3573,4.29,3,7.29,Bus,Bus
W_E06669,424,441,0.4314,5.18,3,8.18,Bus,Bus
W_E06670,441,424,0.4314,5.18,3,8.18,Bus,Bus
W_E06671,426,433,0.8836,10.6,3,13.6,Bus,Bus
W_E06672,433,426,0.8836,10.6,3,13.6,Bus,Bus
W_E06673,426,434,0.9246,11.1,3,14.1,Bus,Bus
W_E06674,434,426,0.9246,11.1,3,14.1,Bus,Bus
W_E06675,427,433,0.8844,10.61,3,13.61,Bus,Bus
W_E06676,433,427,0.8844,10.61,3,13.61,Bus,Bus
W_E06677,427,434,0.9254,11.1,3,14.1,Bus,Bus
W_E06678,434,427,0.9254,11.1,3,14.1,Bus,Bus
W_E06679,429,438,0.3627,4.35,3,7.35,Bus,Bus
W_E06680,438,429,0.3627,4.35,3,7.35,Bus,Bus
W_E06681,429,439,0.3978,4.77,3,7.77,Bus,Bus
W_E06682,439,429,0.3978,4.77,3,7.77,Bus,Bus
W_E06683,429,440,0.4099,4.92,3,7.92,Bus,Bus
W_E06684,440,429,0.4099,4.92,3,7.92,Bus,Bus
W_E06685,429,441,0.3454,4.15,3,7.15,Bus,Bus
W_E06686,441,429,0.3454,4.15,3,7.15,Bus,Bus
W_E06687,429,443,0.6576,7.89,3,10.89,Bus,Bus
W_E06688,443,429,0.6576,7.89,3,10.89,Bus,Bus
W_E06689,430,435,0.9761,11.71,3,14.71,Bus,Bus
W_E06690,435,430,0.9761,11.71,3,14.71,Bus,Bus
W_E06691,430,438,0.2798,3.36,3,6.36,Bus,Bus
W_E06692,438,430,0.2798,3.36,3,6.36,Bus,Bus
W_E06693,430,439,0.3113,3.74,3,6.74,Bus,Bus
W_E06694,439,430,0.3113,3.74,3,6.74,Bus,Bus
W_E06695,430,440,0.3226,3.87,3,6.87,Bus,Bus
W_E06696,440,430,0.3226,3.87,3,6.87,Bus,Bus
W_E06697,430,441,0.2627,3.15,3,6.15,Bus,Bus
W_E06698,441,430,0.2627,3.15,3,6.15,Bus,Bus
W_E06699,430,443,0.5744,6.89,3,9.89,Bus,Bus
W_E06700,443,430,0.5744,6.89,3,9.89,Bus,Bus
W_E06701,431,433,0.9338,11.21,3,14.21,Bus,Bus
W_E06702,433,431,0.9338,11.21,3,14.21,Bus,Bus
W_E06703,431,434,0.8928,10.71,3,13.71,Bus,Bus
W_E06704,434,431,0.8928,10.71,3,13.71,Bus,Bus
W_E06705,432,433,0.9052,10.86,3,13.86,Bus,Bus
W_E06706,433,432,0.9052,10.86,3,13.86,Bus,Bus
W_E06707,432,434,0.8643,10.37,3,13.37,Bus,Bus
W_E06708,434,432,0.8643,10.37,3,13.37,Bus,Bus
W_E06709,435,438,0.8802,10.56,3,13.56,Bus,Bus
W_E06710,438,435,0.8802,10.56,3,13.56,Bus,Bus
W_E06711,435,439,0.8273,9.93,3,12.93,Bus,Bus
W_E06712,439,435,0.8273,9.93,3,12.93,Bus,Bus
W_E06713,435,440,0.8113,9.74,3,12.74,Bus,Bus
W_E06714,440,435,0.8113,9.74,3,12.74,Bus,Bus
W_E06715,435,441,0.8858,10.63,3,13.63,Bus,Bus
W_E06716,441,435,0.8858,10.63,3,13.63,Bus,Bus
W_E06717,436,1188,0.9358,11.23,3,14.23,Bus,Bus
W_E06718,1188,436,0.9358,11.23,3,14.23,Bus,Bus
W_E06719,436,1189,0.9286,11.14,3,14.14,Bus,Bus
W_E06720,1189,436,0.9286,11.14,3,14.14,Bus,Bus
W_E06721,437,1188,0.9257,11.11,3,14.11,Bus,Bus
W_E06722,1188,437,0.9257,11.11,3,14.11,Bus,Bus
W_E06723,437,1189,0.9186,11.02,3,14.02,Bus,Bus
W_E06724,1189,437,0.9186,11.02,3,14.02,Bus,Bus
W_E06725,438,443,0.4407,5.29,3,8.29,Bus,Bus
W_E06726,443,438,0.4407,5.29,3,8.29,Bus,Bus
W_E06727,439,443,0.3875,4.65,3,7.65,Bus,Bus
W_E06728,443,439,0.3875,4.65,3,7.65,Bus,Bus
W_E06729,440,443,0.3714,4.46,3,7.46,Bus,Bus
W_E06730,443,440,0.3714,4.46,3,7.46,Bus,Bus
W_E06731,441,443,0.4469,5.36,3,8.36,Bus,Bus
W_E06732,443,441,0.4469,5.36,3,8.36,Bus,Bus
W_E06733,442,1025,0.554,6.65,3,9.65,Bus,Bus
W_E06734,1025,442,0.554,6.65,3,9.65,Bus,Bus
W_E06735,442,1026,0.561,6.73,3,9.73,Bus,Bus
W_E06736,1026,442,0.561,6.73,3,9.73,Bus,Bus
W_E06737,442,1027,0.9343,11.21,3,14.21,Bus,Bus
W_E06738,1027,442,0.9343,11.21,3,14.21,Bus,Bus
W_E06739,442,1028,0.9406,11.29,3,14.29,Bus,Bus
W_E06740,1028,442,0.9406,11.29,3,14.29,Bus,Bus
W_E06741,442,1029,0.825,9.9,3,12.9,Bus,Bus
W_E06742,1029,442,0.825,9.9,3,12.9,Bus,Bus
W_E06743,442,1030,0.8846,10.62,3,13.62,Bus,Bus
W_E06744,1030,442,0.8846,10.62,3,13.62,Bus,Bus
W_E06745,442,1031,0.8521,10.23,3,13.23,Bus,Bus
W_E06746,1031,442,0.8521,10.23,3,13.23,Bus,Bus
W_E06747,442,1052,0.8392,10.07,3,13.07,Bus,Bus
W_E06748,1052,442,0.8392,10.07,3,13.07,Bus,Bus
W_E06749,442,1054,0.829,9.95,3,12.95,Bus,Bus
W_E06750,1054,442,0.829,9.95,3,12.95,Bus,Bus
W_E06751,444,449,0.6188,7.43,3,10.43,Bus,Bus
W_E06752,449,444,0.6188,7.43,3,10.43,Bus,Bus
W_E06753,444,450,0.6613,7.94,3,10.94,Bus,Bus
W_E06754,450,444,0.6613,7.94,3,10.94,Bus,Bus
W_E06755,444,451,0.6025,7.23,3,10.23,Bus,Bus
W_E06756,451,444,0.6025,7.23,3,10.23,Bus,Bus
W_E06757,444,452,0.5366,6.44,3,9.44,Bus,Bus
W_E06758,452,444,0.5366,6.44,3,9.44,Bus,Bus
W_E06759,444,453,0.5525,6.63,3,9.63,Bus,Bus
W_E06760,453,444,0.5525,6.63,3,9.63,Bus,Bus
W_E06761,444,454,0.8057,9.67,3,12.67,Bus,Bus
W_E06762,454,444,0.8057,9.67,3,12.67,Bus,Bus
W_E06763,445,449,0.636,7.63,3,10.63,Bus,Bus
W_E06764,449,445,0.636,7.63,3,10.63,Bus,Bus
W_E06765,445,450,0.6784,8.14,3,11.14,Bus,Bus
W_E06766,450,445,0.6784,8.14,3,11.14,Bus,Bus
W_E06767,445,451,0.6192,7.43,3,10.43,Bus,Bus
W_E06768,451,445,0.6192,7.43,3,10.43,Bus,Bus
W_E06769,445,452,0.521,6.25,3,9.25,Bus,Bus
W_E06770,452,445,0.521,6.25,3,9.25,Bus,Bus
W_E06771,445,453,0.5367,6.44,3,9.44,Bus,Bus
W_E06772,453,445,0.5367,6.44,3,9.44,Bus,Bus
W_E06773,445,454,0.8213,9.86,3,12.86,Bus,Bus
W_E06774,454,445,0.8213,9.86,3,12.86,Bus,Bus
W_E06775,446,449,0.714,8.57,3,11.57,Bus,Bus
W_E06776,449,446,0.714,8.57,3,11.57,Bus,Bus
W_E06777,446,450,0.6714,8.06,3,11.06,Bus,Bus
W_E06778,450,446,0.6714,8.06,3,11.06,Bus,Bus
W_E06779,446,451,0.731,8.77,3,11.77,Bus,Bus
W_E06780,451,446,0.731,8.77,3,11.77,Bus,Bus
W_E06781,446,1126,0.9631,11.56,3,14.56,Bus,Bus
W_E06782,1126,446,0.9631,11.56,3,14.56,Bus,Bus
W_E06783,446,1127,0.9513,11.42,3,14.42,Bus,Bus
W_E06784,1127,446,0.9513,11.42,3,14.42,Bus,Bus
W_E06785,449,454,0.7812,9.37,3,12.37,Bus,Bus
W_E06786,454,449,0.7812,9.37,3,12.37,Bus,Bus
W_E06787,449,1126,0.8759,10.51,3,13.51,Bus,Bus
W_E06788,1126,449,0.8759,10.51,3,13.51,Bus,Bus
W_E06789,449,1127,0.8906,10.69,3,13.69,Bus,Bus
W_E06790,1127,449,0.8906,10.69,3,13.69,Bus,Bus
W_E06791,450,454,0.803,9.64,3,12.64,Bus,Bus
W_E06792,454,450,0.803,9.64,3,12.64,Bus,Bus
W_E06793,450,1126,0.8598,10.32,3,13.32,Bus,Bus
W_E06794,1126,450,0.8598,10.32,3,13.32,Bus,Bus
W_E06795,450,1127,0.873,10.48,3,13.48,Bus,Bus
W_E06796,1127,450,0.873,10.48,3,13.48,Bus,Bus
W_E06797,451,454,0.8026,9.63,3,12.63,Bus,Bus
W_E06798,454,451,0.8026,9.63,3,12.63,Bus,Bus
W_E06799,451,1126,0.8527,10.23,3,13.23,Bus,Bus
W_E06800,1126,451,0.8527,10.23,3,13.23,Bus,Bus
W_E06801,451,1127,0.8682,10.42,3,13.42,Bus,Bus
W_E06802,1127,451,0.8682,10.42,3,13.42,Bus,Bus
W_E06803,456,457,0.4918,5.9,3,8.9,Bus,Bus
W_E06804,457,456,0.4918,5.9,3,8.9,Bus,Bus
W_E06805,456,458,0.4881,5.86,3,8.86,Bus,Bus
W_E06806,458,456,0.4881,5.86,3,8.86,Bus,Bus
W_E06807,456,459,0.3694,4.43,3,7.43,Bus,Bus
W_E06808,459,456,0.3694,4.43,3,7.43,Bus,Bus
W_E06809,456,460,0.3378,4.05,3,7.05,Bus,Bus
W_E06810,460,456,0.3378,4.05,3,7.05,Bus,Bus
W_E06811,456,461,0.4698,5.64,3,8.64,Bus,Bus
W_E06812,461,456,0.4698,5.64,3,8.64,Bus,Bus
W_E06813,456,462,0.4611,5.53,3,8.53,Bus,Bus
W_E06814,462,456,0.4611,5.53,3,8.53,Bus,Bus
W_E06815,456,463,0.2836,3.4,3,6.4,Bus,Bus
W_E06816,463,456,0.2836,3.4,3,6.4,Bus,Bus
W_E06817,456,464,0.267,3.2,3,6.2,Bus,Bus
W_E06818,464,456,0.267,3.2,3,6.2,Bus,Bus
W_E06819,456,465,0.5493,6.59,3,9.59,Bus,Bus
W_E06820,465,456,0.5493,6.59,3,9.59,Bus,Bus
W_E06821,456,466,0.5965,7.16,3,10.16,Bus,Bus
W_E06822,466,456,0.5965,7.16,3,10.16,Bus,Bus
W_E06823,456,467,0.7943,9.53,3,12.53,Bus,Bus
W_E06824,467,456,0.7943,9.53,3,12.53,Bus,Bus
W_E06825,456,468,0.8312,9.97,3,12.97,Bus,Bus
W_E06826,468,456,0.8312,9.97,3,12.97,Bus,Bus
W_E06827,456,469,0.8703,10.44,3,13.44,Bus,Bus
W_E06828,469,456,0.8703,10.44,3,13.44,Bus,Bus
W_E06829,456,470,0.5084,6.1,3,9.1,Bus,Bus
W_E06830,470,456,0.5084,6.1,3,9.1,Bus,Bus
W_E06831,456,471,0.1979,2.38,3,5.38,Bus,Bus
W_E06832,471,456,0.1979,2.38,3,5.38,Bus,Bus
W_E06833,456,472,0.2645,3.17,3,6.17,Bus,Bus
W_E06834,472,456,0.2645,3.17,3,6.17,Bus,Bus
W_E06835,456,473,0.5532,6.64,3,9.64,Bus,Bus
W_E06836,473,456,0.5532,6.64,3,9.64,Bus,Bus
W_E06837,456,1171,0.7823,9.39,3,12.39,Bus,Bus
W_E06838,1171,456,0.7823,9.39,3,12.39,Bus,Bus
W_E06839,456,1175,0.8768,10.52,3,13.52,Bus,Bus
W_E06840,1175,456,0.8768,10.52,3,13.52,Bus,Bus
W_E06841,456,1176,0.8624,10.35,3,13.35,Bus,Bus
W_E06842,1176,456,0.8624,10.35,3,13.35,Bus,Bus
W_E06843,456,TC1_OUED,0.8048,9.66,3,12.66,Bus,Telepherique
W_E06844,TC1_OUED,456,0.8048,9.66,3,12.66,Telepherique,Bus
W_E06845,456,TC2_BEO,0.558,6.7,3,9.7,Bus,Telepherique
W_E06846,TC2_BEO,456,0.558,6.7,3,9.7,Telepherique,Bus
W_E06847,457,459,0.3382,4.06,3,7.06,Bus,Bus
W_E06848,459,457,0.3382,4.06,3,7.06,Bus,Bus
W_E06849,457,460,0.8231,9.88,3,12.88,Bus,Bus
W_E06850,460,457,0.8231,9.88,3,12.88,Bus,Bus
W_E06851,457,461,0.9053,10.86,3,13.86,Bus,Bus
W_E06852,461,457,0.9053,10.86,3,13.86,Bus,Bus
W_E06853,457,462,0.8995,10.79,3,13.79,Bus,Bus
W_E06854,462,457,0.8995,10.79,3,13.79,Bus,Bus
W_E06855,457,465,0.9257,11.11,3,14.11,Bus,Bus
W_E06856,465,457,0.9257,11.11,3,14.11,Bus,Bus
W_E06857,457,466,0.9872,11.85,3,14.85,Bus,Bus
W_E06858,466,457,0.9872,11.85,3,14.85,Bus,Bus
W_E06859,457,470,0.9731,11.68,3,14.68,Bus,Bus
W_E06860,470,457,0.9731,11.68,3,14.68,Bus,Bus
W_E06861,457,471,0.6541,7.85,3,10.85,Bus,Bus
W_E06862,471,457,0.6541,7.85,3,10.85,Bus,Bus
W_E06863,457,472,0.6744,8.09,3,11.09,Bus,Bus
W_E06864,472,457,0.6744,8.09,3,11.09,Bus,Bus
W_E06865,457,473,0.9005,10.81,3,13.81,Bus,Bus
W_E06866,473,457,0.9005,10.81,3,13.81,Bus,Bus
W_E06867,457,1167,0.6037,7.24,3,10.24,Bus,Bus
W_E06868,1167,457,0.6037,7.24,3,10.24,Bus,Bus
W_E06869,457,1168,0.5949,7.14,3,10.14,Bus,Bus
W_E06870,1168,457,0.5949,7.14,3,10.14,Bus,Bus
W_E06871,457,1169,0.6695,8.03,3,11.03,Bus,Bus
W_E06872,1169,457,0.6695,8.03,3,11.03,Bus,Bus
W_E06873,457,1170,0.6567,7.88,3,10.88,Bus,Bus
W_E06874,1170,457,0.6567,7.88,3,10.88,Bus,Bus
W_E06875,457,1171,0.4645,5.57,3,8.57,Bus,Bus
W_E06876,1171,457,0.4645,5.57,3,8.57,Bus,Bus
W_E06877,457,1172,0.9431,11.32,3,14.32,Bus,Bus
W_E06878,1172,457,0.9431,11.32,3,14.32,Bus,Bus
W_E06879,457,1173,0.9168,11.0,3,14.0,Bus,Bus
W_E06880,1173,457,0.9168,11.0,3,14.0,Bus,Bus
W_E06881,457,1175,0.4989,5.99,3,8.99,Bus,Bus
W_E06882,1175,457,0.4989,5.99,3,8.99,Bus,Bus
W_E06883,457,1176,0.4898,5.88,3,8.88,Bus,Bus
W_E06884,1176,457,0.4898,5.88,3,8.88,Bus,Bus
W_E06885,457,1179,0.6681,8.02,3,11.02,Bus,Bus
W_E06886,1179,457,0.6681,8.02,3,11.02,Bus,Bus
W_E06887,457,1180,0.6613,7.94,3,10.94,Bus,Bus
W_E06888,1180,457,0.6613,7.94,3,10.94,Bus,Bus
W_E06889,457,TC1_OUED,0.3173,3.81,3,6.81,Bus,Telepherique
W_E06890,TC1_OUED,457,0.3173,3.81,3,6.81,Telepherique,Bus
W_E06891,457,TC2_BEO,0.0666,0.8,3,3.8,Bus,Telepherique
W_E06892,TC2_BEO,457,0.0666,0.8,3,3.8,Telepherique,Bus
W_E06893,458,459,0.3417,4.1,3,7.1,Bus,Bus
W_E06894,459,458,0.3417,4.1,3,7.1,Bus,Bus
W_E06895,458,460,0.8202,9.84,3,12.84,Bus,Bus
W_E06896,460,458,0.8202,9.84,3,12.84,Bus,Bus
W_E06897,458,461,0.9044,10.85,3,13.85,Bus,Bus
W_E06898,461,458,0.9044,10.85,3,13.85,Bus,Bus
W_E06899,458,462,0.8985,10.78,3,13.78,Bus,Bus
W_E06900,462,458,0.8985,10.78,3,13.78,Bus,Bus
W_E06901,458,465,0.9262,11.11,3,14.11,Bus,Bus
W_E06902,465,458,0.9262,11.11,3,14.11,Bus,Bus
W_E06903,458,466,0.9875,11.85,3,14.85,Bus,Bus
W_E06904,466,458,0.9875,11.85,3,14.85,Bus,Bus
W_E06905,458,470,0.9713,11.66,3,14.66,Bus,Bus
W_E06906,470,458,0.9713,11.66,3,14.66,Bus,Bus
W_E06907,458,471,0.6489,7.79,3,10.79,Bus,Bus
W_E06908,471,458,0.6489,7.79,3,10.79,Bus,Bus
W_E06909,458,472,0.6684,8.02,3,11.02,Bus,Bus
W_E06910,472,458,0.6684,8.02,3,11.02,Bus,Bus
W_E06911,458,473,0.9016,10.82,3,13.82,Bus,Bus
W_E06912,473,458,0.9016,10.82,3,13.82,Bus,Bus
W_E06913,458,1167,0.6111,7.33,3,10.33,Bus,Bus
W_E06914,1167,458,0.6111,7.33,3,10.33,Bus,Bus
W_E06915,458,1168,0.6024,7.23,3,10.23,Bus,Bus
W_E06916,1168,458,0.6024,7.23,3,10.23,Bus,Bus
W_E06917,458,1169,0.6776,8.13,3,11.13,Bus,Bus
W_E06918,1169,458,0.6776,8.13,3,11.13,Bus,Bus
W_E06919,458,1170,0.6648,7.98,3,10.98,Bus,Bus
W_E06920,1170,458,0.6648,7.98,3,10.98,Bus,Bus
W_E06921,458,1171,0.4732,5.68,3,8.68,Bus,Bus
W_E06922,1171,458,0.4732,5.68,3,8.68,Bus,Bus
W_E06923,458,1172,0.9518,11.42,3,14.42,Bus,Bus
W_E06924,1172,458,0.9518,11.42,3,14.42,Bus,Bus
W_E06925,458,1173,0.9254,11.11,3,14.11,Bus,Bus
W_E06926,1173,458,0.9254,11.11,3,14.11,Bus,Bus
W_E06927,458,1175,0.5075,6.09,3,9.09,Bus,Bus
W_E06928,1175,458,0.5075,6.09,3,9.09,Bus,Bus
W_E06929,458,1176,0.4985,5.98,3,8.98,Bus,Bus
W_E06930,1176,458,0.4985,5.98,3,8.98,Bus,Bus
W_E06931,458,1179,0.675,8.1,3,11.1,Bus,Bus
W_E06932,1179,458,0.675,8.1,3,11.1,Bus,Bus
W_E06933,458,1180,0.668,8.02,3,11.02,Bus,Bus
W_E06934,1180,458,0.668,8.02,3,11.02,Bus,Bus
W_E06935,458,TC1_OUED,0.3227,3.87,3,6.87,Bus,Telepherique
